sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence,condition,level,similarity,word2,recalled_word,correct
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,27,L100_pr_02,,TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 6}",,joyful,6.0,trial_chain,L100,1.0,joyful,joyful,True
0,groq-openai-gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,29,L100_pr_03,,TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 6}",,quick,6.0,trial_chain,L100,1.0,quick,quick,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L0_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,1,L0_pr_01,,TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'umbrella', 'confidence': 1}",,umbrella,1.0,trial_chain,L0,0.0,umbrella,umbrella,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L0_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,3,L0_pr_02,,TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'pencil', 'confidence': 1}",,pencil,1.0,trial_chain,L0,0.0,pencil,pencil,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L0_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,5,L0_pr_03,,TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'sock', 'confidence': 1}",,sock,1.0,trial_chain,L0,0.0,sock,sock,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L25_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,7,L25_pr_01,,TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'tiger', 'confidence': 1}",,tiger,1.0,trial_chain,L25,0.25,tiger,tiger,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L25_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,9,L25_pr_02,,TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': 'daisy', 'confidence': 1}",,daisy,1.0,trial_chain,L25,0.25,daisy,daisy,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L25_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,11,L25_pr_03,,TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': 'pine', 'confidence': 1}",,pine,1.0,trial_chain,L25,0.25,pine,pine,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L50_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,13,L50_pr_01,,TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': 'honey', 'confidence': 1}",,honey,1.0,trial_chain,L50,0.5,honey,honey,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L50_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,15,L50_pr_02,,TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'smoke', 'confidence': 1}",,smoke,1.0,trial_chain,L50,0.5,smoke,smoke,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L50_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,17,L50_pr_03,,TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'ink', 'confidence': 1}",,ink,1.0,trial_chain,L50,0.5,ink,ink,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,19,L75_pr_01,,TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 1}",,pepper,1.0,trial_chain,L75,0.75,pepper,pepper,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,21,L75_pr_02,,TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 1}",,butter,1.0,trial_chain,L75,0.75,butter,butter,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,23,L75_pr_03,,TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 1}",,white,1.0,trial_chain,L75,0.75,white,white,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,25,L100_pr_01,,TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 1}",,large,1.0,trial_chain,L100,1.0,large,large,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,27,L100_pr_02,,TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 1}",,joyful,1.0,trial_chain,L100,1.0,joyful,joyful,True
0,openrouter-meta-llama-llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,29,L100_pr_03,,TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 1}",,quick,1.0,trial_chain,L100,1.0,quick,quick,True
